NAME,GSS_CODE,HECTARES,NONLD_AREA,LB_GSS_CD,BOROUGH,POLY_ID,NUMPOINTS
Alperton,E05000085,205.85300,0.00000,E09000005,Brent,51069,32
Kensal Green,E05000092,112.00800,0.00000,E09000005,Brent,116951,26
Harlesden,E05000091,111.37000,0.00000,E09000005,Brent,116952,37
Willesden Green,E05000105,154.80300,0.00000,E09000005,Brent,50490,40
Queens Park,E05000098,148.56200,0.00000,E09000005,Brent,116947,15
Brondesbury Park,E05000087,172.94200,0.00000,E09000005,Brent,116953,25
Kilburn,E05000094,94.40000,0.00000,E09000005,Brent,50487,35
Tokyngton,E05000102,275.91700,0.00000,E09000005,Brent,51104,26
Kenton,E05000093,224.31500,0.00000,E09000005,Brent,116946,26
Dudden Hill,E05000089,168.14400,0.00000,E09000005,Brent,116948,25
Dollis Hill,E05000088,229.95600,0.00000,E09000005,Brent,50548,28
Mapesbury,E05000095,139.34700,0.00000,E09000005,Brent,50489,49
Queensbury,E05000099,205.12400,0.00000,E09000005,Brent,50512,30
Underhill,E05000060,455.05300,0.00000,E09000003,Barnet,116789,24
High Barnet,E05000056,830.66600,0.00000,E09000003,Barnet,116787,33
West Hendon,E05000062,342.86500,0.00000,E09000003,Barnet,51065,81
Golders Green,E05000053,297.29200,0.00000,E09000003,Barnet,116790,53
Colindale,E05000046,263.62700,0.00000,E09000003,Barnet,51066,34
Childs Hill,E05000045,309.30100,0.00000,E09000003,Barnet,50578,42
Garden Suburb,E05000052,472.70500,0.00000,E09000003,Barnet,119325,50
Finchley Church End,E05000051,272.56400,0.00000,E09000003,Barnet,116791,38
East Finchley,E05000049,250.98900,0.00000,E09000003,Barnet,50492,22
Edgware,E05000050,555.65200,0.00000,E09000003,Barnet,50509,47
Mill Hill,E05000057,938.92100,0.00000,E09000003,Barnet,116788,51
Hale,E05000054,542.31500,0.00000,E09000003,Barnet,116792,43
Totteridge,E05000059,877.44600,0.00000,E09000003,Barnet,123573,27
Oakleigh,E05000058,331.86100,0.00000,E09000003,Barnet,50501,27
Woodhouse,E05000063,262.11700,0.00000,E09000003,Barnet,116794,33
Coppetts,E05000047,272.05800,0.00000,E09000003,Barnet,116795,34
Brunswick Park,E05000043,317.52600,0.00000,E09000003,Barnet,50500,25
East Barnet,E05000048,374.94300,0.00000,E09000003,Barnet,50507,18
Burnt Oak,E05000044,206.71900,0.00000,E09000003,Barnet,51073,28
Hendon,E05000055,283.87100,0.00000,E09000003,Barnet,50547,52
West Finchley,E05000061,216.34400,0.00000,E09000003,Barnet,116793,34
Streatham South,E05000431,169.80900,0.00000,E09000022,Lambeth,50786,47
St. Leonard's,E05000428,144.77300,0.00000,E09000022,Lambeth,51191,50
Streatham Wells,E05000432,144.97800,0.00000,E09000022,Lambeth,51190,30
Knight's Hill,E05000424,147.16600,0.00000,E09000022,Lambeth,117361,37
Thornton,E05000433,107.75900,0.00000,E09000022,Lambeth,117357,16
Streatham Hill,E05000430,127.06300,0.00000,E09000022,Lambeth,117358,42
Clapham Common,E05000418,133.85400,0.00000,E09000022,Lambeth,51276,52
Brixton Hill,E05000417,113.12400,0.00000,E09000022,Lambeth,117363,51
Tulse Hill,E05000435,103.19500,0.00000,E09000022,Lambeth,117359,28
Coldharbour,E05000420,120.80600,0.00000,E09000022,Lambeth,117364,47
Ferndale,E05000421,85.07300,0.00000,E09000022,Lambeth,50790,39
Larkhall,E05000425,106.12400,0.00000,E09000022,Lambeth,50793,51
Oval,E05000426,127.76400,3.58600,E09000022,Lambeth,117366,85
Vassall,E05000436,112.97300,0.00000,E09000022,Lambeth,51224,53
Gipsy Hill,E05000422,157.06700,0.00000,E09000022,Lambeth,51228,17
Thurlow Park,E05000434,151.48200,0.00000,E09000022,Lambeth,117362,29
Herne Hill,E05000423,203.03800,0.00000,E09000022,Lambeth,117360,45
Bishop's,E05000416,153.95900,30.25800,E09000022,Lambeth,51177,70
Clapham Town,E05000419,111.89300,0.00000,E09000022,Lambeth,50816,45
Stockwell,E05000429,86.67800,0.00000,E09000022,Lambeth,117365,40
Prince's,E05000427,116.36300,10.08300,E09000022,Lambeth,51181,48
College,E05000538,323.32400,0.00000,E09000028,Southwark,51229,37
Riverside,E05000548,132.82200,28.57400,E09000028,Southwark,51236,28
Village,E05000554,278.74500,0.00000,E09000028,Southwark,117345,26
South Camberwell,E05000551,133.14900,0.00000,E09000028,Southwark,117350,10
East Dulwich,E05000539,102.06900,0.00000,E09000028,Southwark,51269,15
Peckham Rye,E05000547,225.24200,0.00000,E09000028,Southwark,117346,12
Camberwell Green,E05000535,97.46100,0.00000,E09000028,Southwark,117353,55
Brunswick Park,E05000534,93.44100,0.00000,E09000028,Southwark,51222,22
The Lane,E05000553,138.88800,0.00000,E09000028,Southwark,117351,39
Nunhead,E05000545,132.84000,0.00000,E09000028,Southwark,117352,29
Peckham,E05000546,86.96600,0.00000,E09000028,Southwark,51170,19
